phase,split,arm,mpc_iter,shape,n_contrasts,n_samples,aggregation_unit,mae,rmse,spearman,sign_accuracy,false_improvement_count,false_improvement_rate_all,predicted_improvement_count,false_improvement_rate_given_predicted_improvement,numerical_tie_epsilon,thresholded_sign_accuracy_all,thresholded_false_improvement_count,thresholded_false_improvement_rate_all,thresholded_predicted_improvement_count,thresholded_false_improvement_rate_given_predicted_improvement,mean_abs_delta_pred,mean_abs_delta_env_samever,max_env_worsening_under_predicted_improvement,encoder_coordinate_delta_mae
ood,val_I,FROZEN,5,I,25,5,contrast (repeated within episode; not independent samples),0.000996586661785841,0.0027176259771748185,0.2930769230769231,0.56,8,0.32,18,0.4444444444444444,1e-06,0.6,4,0.16,11,0.36363636363636365,0.0013331661187112331,0.0018860357254743576,0.0004988005384802818,0.0
ood,val_I,FROZEN,6,I,25,5,contrast (repeated within episode; not independent samples),0.0017085152119398117,0.004098246831039424,0.02269667285685558,0.56,8,0.32,18,0.4444444444444444,1e-06,0.64,3,0.12,8,0.375,0.001168451849371195,0.0007909882627427578,0.0015264637768268585,0.0
ood,val_I,FROZEN,7,I,25,5,contrast (repeated within episode; not independent samples),0.0009426069073379039,0.0023610289591986184,0.23427582660720422,0.44,10,0.4,18,0.5555555555555556,1e-06,0.64,5,0.2,11,0.45454545454545453,0.0010118445940315724,0.0011212342232465745,0.0012826323509216309,0.0
ood,val_I,FROZEN,8,I,25,5,contrast (repeated within episode; not independent samples),0.001691632941365242,0.0042644344554037435,0.39969225590293134,0.52,9,0.36,16,0.5625,1e-06,0.68,5,0.2,8,0.625,0.0014515446498990058,0.0010230037569999694,0.0006986535154283047,0.0
ood,val_I,FROZEN,9,I,25,5,contrast (repeated within episode; not independent samples),0.0007662470638751984,0.0016888871257534873,0.3709119166435792,0.56,8,0.32,17,0.47058823529411764,1e-06,0.56,3,0.12,10,0.3,0.0006855407916009426,0.0006814386136829853,6.128381937742233e-05,0.0
ood,val_I,FROZEN,10,I,25,5,contrast (repeated within episode; not independent samples),0.0013756191171705723,0.003121011915619628,0.5069230769230769,0.6,7,0.28,15,0.4666666666666667,1e-06,0.76,4,0.16,9,0.4444444444444444,0.0010775049403309823,0.0011770535074174405,0.0007993197068572044,0.0
ood,val_I,FROZEN,11,I,25,5,contrast (repeated within episode; not independent samples),0.0012808442860841752,0.0029250352022339205,0.25789076155898916,0.56,3,0.12,12,0.25,1e-06,0.56,0,0.0,5,0.0,0.0010881190374493598,0.0006702167913317681,2.7497299015522003e-06,0.0
ood,val_I,FROZEN,12,I,25,5,contrast (repeated within episode; not independent samples),0.0008284736052155495,0.0016634470103289107,0.44709506964713586,0.68,6,0.24,20,0.3,1e-06,0.64,4,0.16,10,0.4,0.0007084808126091957,0.0010772730782628059,0.0007564239203929901,0.0
ood,val_I,FROZEN,13,I,25,5,contrast (repeated within episode; not independent samples),0.0011286375112831593,0.0024031448709472196,0.11198768727617142,0.48,9,0.36,16,0.5625,1e-06,0.52,5,0.2,8,0.625,0.0010655348375439644,0.0008094481937587261,0.0008233343251049519,0.0
ood,val_I,FROZEN,14,I,25,5,contrast (repeated within episode; not independent samples),0.001264715027064085,0.002819454133004391,0.31153846153846154,0.52,9,0.36,17,0.5294117647058824,1e-06,0.6,4,0.16,7,0.5714285714285714,0.001077950857579708,0.0011904514767229557,0.0005091517232358456,0.0
ood,val_I,FROZEN,15,I,25,5,contrast (repeated within episode; not independent samples),0.0011567249707877636,0.0024269005750864265,0.012312428768251591,0.44,7,0.28,15,0.4666666666666667,1e-06,0.56,3,0.12,7,0.42857142857142855,0.0008716072514653206,0.0009511955641210079,0.00112453056499362,0.0
ood,val_I,FROZEN,16,I,25,5,contrast (repeated within episode; not independent samples),0.0011582857184112073,0.00253432680493402,0.302365845177771,0.6,7,0.28,19,0.3684210526315789,1e-06,0.64,4,0.16,10,0.4,0.001127839721739292,0.0009374955110251904,0.0007789665833115578,0.0
ood,val_I,FROZEN,17,I,25,5,contrast (repeated within episode; not independent samples),0.0010135732963681221,0.002140533180639846,0.18337502744706416,0.48,7,0.28,17,0.4117647058823529,1e-06,0.56,5,0.2,9,0.5555555555555556,0.0009273404814302921,0.0006328450329601765,0.0003458857536315918,0.0
ood,val_I,FROZEN,18,I,25,5,contrast (repeated within episode; not independent samples),0.0013240035995841027,0.0029940211268569498,0.23966147779357674,0.48,9,0.36,15,0.6,1e-06,0.56,6,0.24,8,0.75,0.0010794590786099435,0.0010884308442473411,0.0006375312805175781,0.0
ood,val_I,FROZEN,19,I,25,5,contrast (repeated within episode; not independent samples),0.0010738378949463367,0.0023604383684059124,0.0465474138250767,0.48,7,0.28,17,0.4117647058823529,1e-06,0.48,4,0.16,7,0.5714285714285714,0.0008750228770077229,0.0010803555324673652,0.0013462305068969727,0.0
ood,val_I,OFFICIAL_ADAJEPA,0,I,25,5,contrast (repeated within episode; not independent samples),0.03432089947164059,0.06090595835826856,0.35846153846153844,0.48,9,0.36,21,0.42857142857142855,1e-06,0.6,7,0.28,16,0.4375,0.06001426756381988,0.04820860020816326,0.05267965793609619,0.0
ood,val_I,OFFICIAL_ADAJEPA,1,I,25,5,contrast (repeated within episode; not independent samples),0.03972190424799919,0.10057131441756206,0.4653846153846154,0.6,8,0.32,21,0.38095238095238093,1e-06,0.68,7,0.28,16,0.4375,0.03229310050606728,0.06236624777317047,0.024657368659973145,0.00014194428920745849
ood,val_I,OFFICIAL_ADAJEPA,2,I,25,5,contrast (repeated within episode; not independent samples),0.03171573080122471,0.08668600762199392,0.2073874567141208,0.4,11,0.44,22,0.5,1e-06,0.6,8,0.32,17,0.47058823529411764,0.025784231647849085,0.051289202123880384,0.01123926043510437,0.000202900767326355
ood,val_I,OFFICIAL_ADAJEPA,3,I,25,5,contrast (repeated within episode; not independent samples),0.012505764216184616,0.0253196329021834,0.4885555004780778,0.6,8,0.32,20,0.4,1e-06,0.72,6,0.24,15,0.4,0.009111345559358597,0.02060188040137291,0.005162779241800308,0.00016348063945770264
ood,val_I,OFFICIAL_ADAJEPA,4,I,25,5,contrast (repeated within episode; not independent samples),0.014636643677949906,0.04936315135828619,0.4623076923076923,0.64,7,0.28,21,0.3333333333333333,1e-06,0.72,6,0.24,16,0.375,0.01873552694916725,0.015501810014247894,0.005865871906280518,0.00010963708162307739
ood,val_I,OFFICIAL_ADAJEPA,5,I,25,5,contrast (repeated within episode; not independent samples),0.002161677535623312,0.005572627912032517,0.0646651461819555,0.4,10,0.4,17,0.5882352941176471,1e-06,0.6,6,0.24,11,0.5454545454545454,0.0014770261757075787,0.0011611482873558998,0.0027158893644809723,1.1147689074277878e-05
ood,val_I,OFFICIAL_ADAJEPA,6,I,25,5,contrast (repeated within episode; not independent samples),0.0010924444440752268,0.0025352679598422572,0.5540592535590612,0.56,10,0.4,19,0.5263157894736842,1e-06,0.68,5,0.2,11,0.45454545454545453,0.0007417516037821769,0.0018151054624468087,0.0012343339622020721,2.136210910975933e-05
ood,val_I,OFFICIAL_ADAJEPA,7,I,20,4,contrast (repeated within episode; not independent samples),0.0010398409445770084,0.00274757565388347,0.5578947368421052,0.7,4,0.2,17,0.23529411764705882,1e-06,0.7,4,0.2,12,0.3333333333333333,0.001270311139523983,0.0013836873113177717,0.00027486495673656464,2.3813988082110882e-05
ood,val_I,OFFICIAL_ADAJEPA,8,I,20,4,contrast (repeated within episode; not independent samples),0.0007110440987162292,0.0025943774025028064,0.08872180451127819,0.45,11,0.55,15,0.7333333333333333,1e-06,0.5,5,0.25,10,0.5,0.0012147235800512135,0.0005931136664003133,0.0003030411899089813,1.1024146806448698e-05
ood,val_I,OFFICIAL_ADAJEPA,9,I,20,4,contrast (repeated within episode; not independent samples),0.00038325275527313353,0.0009702759072978646,0.3804511278195489,0.5,10,0.5,17,0.5882352941176471,1e-06,0.6,8,0.4,13,0.6153846153846154,0.0007962758070789277,0.0005563337355852128,0.0004091705195605755,1.2900540605187416e-05
ood,val_I,OFFICIAL_ADAJEPA,10,I,20,4,contrast (repeated within episode; not independent samples),0.000907712196931243,0.002238860008650363,0.3314522197140707,0.55,7,0.35,16,0.4375,1e-06,0.6,6,0.3,12,0.5,0.0013166083488613367,0.0014266170095652343,0.0008649984374642372,2.9556220397353172e-05
ood,val_I,OFFICIAL_ADAJEPA,11,I,20,4,contrast (repeated within episode; not independent samples),0.00015852394280955196,0.00035480998782176914,0.37744360902255636,0.45,10,0.5,18,0.5555555555555556,1e-06,0.6,5,0.25,12,0.4166666666666667,0.0008653878350742162,0.0009455494349822402,0.00017271935939788818,1.8425006419420243e-05
ood,val_I,OFFICIAL_ADAJEPA,12,I,20,4,contrast (repeated within episode; not independent samples),0.0011343369493260979,0.0024241627936573288,0.3082706766917293,0.4,11,0.55,16,0.6875,1e-06,0.6,6,0.3,11,0.5454545454545454,0.001218406157568097,0.0008024643873795867,0.0013957847841084003,1.7433264292776585e-05
ood,val_I,OFFICIAL_ADAJEPA,13,I,20,4,contrast (repeated within episode; not independent samples),0.0009218381834216416,0.0022040918583188973,0.31127819548872177,0.45,9,0.45,15,0.6,1e-06,0.6,6,0.3,11,0.5454545454545454,0.00126797886332497,0.0011305088410153985,0.005072019994258881,2.0234659314155578e-05
ood,val_I,OFFICIAL_ADAJEPA,14,I,20,4,contrast (repeated within episode; not independent samples),0.0013408135739155114,0.004297729354527308,0.21887929340285772,0.5,10,0.5,14,0.7142857142857143,1e-06,0.6,6,0.3,10,0.6,0.0014453085721470415,0.0005651760380715132,0.0018593594431877136,9.255553595721722e-06
ood,val_I,OFFICIAL_ADAJEPA,15,I,20,4,contrast (repeated within episode; not independent samples),0.000727376970462501,0.0020742883876036307,0.5233082706766917,0.65,6,0.3,13,0.46153846153846156,1e-06,0.65,3,0.15,7,0.42857142857142855,0.000911366892978549,0.0007677379762753844,0.0024104160256683826,1.1576130054891109e-05
ood,val_I,OFFICIAL_ADAJEPA,16,I,20,4,contrast (repeated within episode; not independent samples),0.0010207877377979458,0.002616535600731929,0.6075187969924812,0.7,4,0.2,14,0.2857142857142857,1e-06,0.7,2,0.1,8,0.25,0.0006746787927113474,0.0007989465724676847,0.009801361709833145,2.340578939765692e-05
ood,val_I,OFFICIAL_ADAJEPA,17,I,20,4,contrast (repeated within episode; not independent samples),0.0008448563050478697,0.002256332402545345,0.5533834586466165,0.6,7,0.35,11,0.6363636363636364,1e-06,0.65,4,0.2,6,0.6666666666666666,0.0007256596814841032,0.0013189559103921056,0.00020868703722953796,3.969077952206135e-05
ood,val_I,OFFICIAL_ADAJEPA,18,I,20,4,contrast (repeated within episode; not independent samples),0.0010976727469824254,0.00279884470504658,0.5308270676691729,0.65,6,0.3,14,0.42857142857142855,1e-06,0.75,4,0.2,9,0.4444444444444444,0.0008652652963064611,0.0010471402434632181,0.0004869513213634491,1.6419775784015654e-05
ood,val_I,OFFICIAL_ADAJEPA,19,I,20,4,contrast (repeated within episode; not independent samples),0.0009516429738141597,0.0024278803278723286,0.2300751879699248,0.65,5,0.25,14,0.35714285714285715,1e-06,0.7,4,0.2,8,0.5,0.0009372630738653243,0.001227358542382717,0.008467374369502068,2.869688905775547e-05
ood,val_I,PREDICTOR_ONLY,0,I,25,5,contrast (repeated within episode; not independent samples),0.03432089947164059,0.06090595835826856,0.35846153846153844,0.48,9,0.36,21,0.42857142857142855,1e-06,0.6,7,0.28,16,0.4375,0.06001426756381988,0.04820860020816326,0.05267965793609619,0.0
ood,val_I,PREDICTOR_ONLY,1,I,25,5,contrast (repeated within episode; not independent samples),0.04575327776372433,0.1171475813906885,-0.25,0.44,8,0.32,18,0.4444444444444444,1e-06,0.56,6,0.24,13,0.46153846153846156,0.036524762511253354,0.05042968086898327,0.03530538082122803,0.0
ood,val_I,PREDICTOR_ONLY,2,I,25,5,contrast (repeated within episode; not independent samples),0.025579239651560785,0.05732494877379076,0.33384615384615385,0.48,11,0.44,22,0.5,1e-06,0.64,7,0.28,17,0.4117647058823529,0.022397701069712637,0.03411237061023712,0.015025883913040161,0.0
ood,val_I,PREDICTOR_ONLY,3,I,25,5,contrast (repeated within episode; not independent samples),0.019020459428429604,0.039548073622981336,0.06307692307692309,0.52,8,0.32,20,0.4,1e-06,0.6,7,0.28,15,0.4666666666666667,0.010299197509884834,0.025329111069440843,0.08091342449188232,0.0
ood,val_I,PREDICTOR_ONLY,4,I,25,5,contrast (repeated within episode; not independent samples),0.017265105172991752,0.0510253796741922,0.5746153846153847,0.68,7,0.28,21,0.3333333333333333,1e-06,0.8,3,0.12,16,0.1875,0.023178368657827377,0.019760228469967844,0.0054427701979875565,0.0
ood,val_I,PREDICTOR_ONLY,5,I,25,5,contrast (repeated within episode; not independent samples),0.0025531246699392798,0.006525196172617729,0.03923076923076923,0.48,9,0.36,17,0.5294117647058824,1e-06,0.56,6,0.24,11,0.5454545454545454,0.0016788795590400695,0.0013392762653529643,0.014277584850788116,0.0
ood,val_I,PREDICTOR_ONLY,6,I,25,5,contrast (repeated within episode; not independent samples),0.0015655215829610825,0.004027042723141997,0.43931526105981483,0.56,10,0.4,20,0.5,1e-06,0.68,5,0.2,13,0.38461538461538464,0.0015425228606909514,0.002057627337053418,0.0006813195068389177,0.0
ood,val_I,PREDICTOR_ONLY,7,I,20,4,contrast (repeated within episode; not independent samples),0.0014598274603486062,0.0036246374981522365,0.40451127819548865,0.6,5,0.25,12,0.4166666666666667,1e-06,0.75,2,0.1,7,0.2857142857142857,0.0013797273160889745,0.0011324417078867554,0.0008237622678279877,0.0
ood,val_I,PREDICTOR_ONLY,8,I,20,4,contrast (repeated within episode; not independent samples),0.0010089122224599123,0.0029094255277347866,0.4120300751879699,0.55,8,0.4,16,0.5,1e-06,0.6,6,0.3,12,0.5,0.0007702808594331146,0.0014362005284056067,0.002161175012588501,0.0
ood,val_I,PREDICTOR_ONLY,9,I,20,4,contrast (repeated within episode; not independent samples),0.0004781954106874764,0.001068503302497961,0.254983094376525,0.6,8,0.4,17,0.47058823529411764,1e-06,0.55,5,0.25,10,0.5,0.001011333940550685,0.0010842298273928464,0.0014237947762012482,0.0
ood,val_I,PREDICTOR_ONLY,10,I,20,4,contrast (repeated within episode; not independent samples),0.0009661952732130885,0.0024656371333304727,0.32481203007518794,0.55,6,0.3,15,0.4,1e-06,0.65,3,0.15,10,0.3,0.0008859434630721808,0.0010825500125065447,0.00014458457008004189,0.0
ood,val_I,PREDICTOR_ONLY,11,I,20,4,contrast (repeated within episode; not independent samples),0.001325271907262504,0.0030705147560854914,0.14586466165413534,0.45,10,0.5,16,0.625,1e-06,0.55,7,0.35,11,0.6363636363636364,0.0009118123212829232,0.0009911409579217434,0.009651020169258118,0.0
ood,val_I,PREDICTOR_ONLY,12,I,20,4,contrast (repeated within episode; not independent samples),0.0009705051663331688,0.003149469678397229,0.6160211041131975,0.55,9,0.45,17,0.5294117647058824,1e-06,0.7,5,0.25,11,0.45454545454545453,0.0015616262564435602,0.001093462493736297,0.00041574984788894653,0.0
ood,val_I,PREDICTOR_ONLY,13,I,20,4,contrast (repeated within episode; not independent samples),0.0008454536786302924,0.002083083312965722,0.38345864661654133,0.55,7,0.35,15,0.4666666666666667,1e-06,0.75,3,0.15,11,0.2727272727272727,0.0012632402824237943,0.0004929528804495931,0.00020187720656394958,0.0
ood,val_I,PREDICTOR_ONLY,14,I,20,4,contrast (repeated within episode; not independent samples),0.0012418580008670688,0.0032579037036073425,0.23909774436090225,0.55,8,0.4,17,0.47058823529411764,1e-06,0.65,6,0.3,12,0.5,0.0009699289919808507,0.0007839589845389128,0.00021855253726243973,0.0
ood,val_I,PREDICTOR_ONLY,15,I,20,4,contrast (repeated within episode; not independent samples),0.0010883635608479381,0.002257916529908697,0.6060150375939849,0.55,7,0.35,15,0.4666666666666667,1e-06,0.7,4,0.2,11,0.36363636363636365,0.0016912330640479923,0.0009048965759575367,0.00028933584690093994,0.0
ood,val_I,PREDICTOR_ONLY,16,I,20,4,contrast (repeated within episode; not independent samples),0.0006038896273821593,0.0015534212318818483,0.23016173120712877,0.45,8,0.4,13,0.6153846153846154,1e-06,0.65,5,0.25,10,0.5,0.0008189491811208427,0.0011251871823333205,0.003322445321828127,0.0
ood,val_I,PREDICTOR_ONLY,17,I,20,4,contrast (repeated within episode; not independent samples),0.0008232576888985932,0.002147768105532073,0.5082706766917292,0.6,6,0.3,16,0.375,1e-06,0.85,2,0.1,10,0.2,0.0009138674824498594,0.0010608635144308209,0.0066877808421850204,0.0
ood,val_I,PREDICTOR_ONLY,18,I,20,4,contrast (repeated within episode; not independent samples),0.0009212453500367701,0.002453355638777337,-0.2556390977443609,0.3,11,0.55,14,0.7857142857142857,1e-06,0.35,9,0.45,10,0.9,0.0005558673175983131,0.0009673562133684754,0.00641043484210968,0.0
ood,val_I,PREDICTOR_ONLY,19,I,20,4,contrast (repeated within episode; not independent samples),0.001522781769745052,0.0034557424517546015,-0.24511278195488717,0.45,8,0.4,16,0.5,1e-06,0.55,6,0.3,9,0.6666666666666666,0.0010623085778206586,0.0008537605404853821,0.008712390437722206,0.0
ood,val_small_tee,FROZEN,0,small_tee,25,5,contrast (repeated within episode; not independent samples),0.01398849457502365,0.02649218448445808,0.540488565489527,0.72,4,0.16,21,0.19047619047619047,1e-06,0.72,4,0.16,16,0.25,0.06402325198054314,0.05685939848423004,0.012073136866092682,0.0
ood,val_small_tee,FROZEN,1,small_tee,25,5,contrast (repeated within episode; not independent samples),0.05978135865181684,0.1739462002356034,-0.6007692307692307,0.36,10,0.4,17,0.5882352941176471,1e-06,0.4,9,0.36,12,0.75,0.033984085842967034,0.02740675214678049,0.04141621291637421,0.0
ood,val_small_tee,FROZEN,2,small_tee,25,5,contrast (repeated within episode; not independent samples),0.03516624595969915,0.11988835702298001,0.43076923076923074,0.64,6,0.24,15,0.4,1e-06,0.72,4,0.16,10,0.4,0.03825577042996883,0.07159959081560373,0.030765593983232975,0.0
ood,val_small_tee,FROZEN,3,small_tee,25,5,contrast (repeated within episode; not independent samples),0.025231512412428856,0.08337765968574293,0.3946153846153846,0.76,4,0.16,21,0.19047619047619047,1e-06,0.76,3,0.12,15,0.2,0.021440246179699897,0.016343168765306473,0.006759390234947205,0.0
ood,val_small_tee,FROZEN,4,small_tee,25,5,contrast (repeated within episode; not independent samples),0.013330759666860103,0.0369321452276434,0.3339103735550957,0.56,6,0.24,16,0.375,1e-06,0.72,3,0.12,12,0.25,0.008216085806488992,0.020257423110306264,0.002342682331800461,0.0
ood,val_small_tee,FROZEN,5,small_tee,20,4,contrast (repeated within episode; not independent samples),0.00182468316052109,0.005728012308328762,0.3142857142857143,0.55,6,0.3,14,0.42857142857142855,1e-06,0.65,5,0.25,10,0.5,0.001089855353347957,0.002455798117443919,0.0004691425710916519,0.0
ood,val_small_tee,FROZEN,6,small_tee,20,4,contrast (repeated within episode; not independent samples),0.0007793521974235774,0.0016247149014309806,0.4766917293233082,0.6,3,0.15,12,0.25,1e-06,0.65,1,0.05,8,0.125,0.0011165213072672486,0.001271852827630937,3.2566022127866745e-06,0.0
ood,val_small_tee,FROZEN,7,small_tee,5,1,contrast (repeated within episode; not independent samples),0.003251226618885994,0.005557449626122241,-0.8999999999999998,0.4,1,0.2,2,0.5,1e-06,0.4,1,0.2,1,1.0,0.0007537277415394783,0.002499973960220814,0.009408114477992058,0.0
ood,val_small_tee,FROZEN,8,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0038675688207149505,0.007021248828916455,-0.7999999999999999,0.4,3,0.6,5,0.6,1e-06,0.4,3,0.6,4,0.75,0.0033586984500288963,0.0005332821980118752,0.0010778503492474556,0.0
ood,val_small_tee,OFFICIAL_ADAJEPA,0,small_tee,25,5,contrast (repeated within episode; not independent samples),0.01398849457502365,0.02649218448445808,0.540488565489527,0.72,4,0.16,21,0.19047619047619047,1e-06,0.72,4,0.16,16,0.25,0.06402325198054314,0.05685939848423004,0.012073136866092682,0.0
ood,val_small_tee,OFFICIAL_ADAJEPA,1,small_tee,25,5,contrast (repeated within episode; not independent samples),0.06324708804488183,0.16785835410022043,-0.09153846153846153,0.4,11,0.44,19,0.5789473684210527,1e-06,0.56,8,0.32,14,0.5714285714285714,0.03478873528540134,0.035098650231957434,0.07141032814979553,0.00013800909742712976
ood,val_small_tee,OFFICIAL_ADAJEPA,2,small_tee,25,5,contrast (repeated within episode; not independent samples),0.02960649898275733,0.07839620190359979,-0.059230769230769226,0.56,8,0.32,21,0.38095238095238093,1e-06,0.64,6,0.24,15,0.4,0.02895667590200901,0.02936997262760997,0.03027857793495059,7.546056061983109e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,3,small_tee,25,5,contrast (repeated within episode; not independent samples),0.016593400165438654,0.04034930503270003,0.1276923076923077,0.6,6,0.24,17,0.35294117647058826,1e-06,0.6,6,0.24,12,0.5,0.008594384044408798,0.01867821604013443,0.037385374307632446,4.95559349656105e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,4,small_tee,25,5,contrast (repeated within episode; not independent samples),0.006704915724694729,0.015030999175671286,0.3946153846153846,0.56,10,0.4,21,0.47619047619047616,1e-06,0.64,9,0.36,16,0.5625,0.008049890734255313,0.01192315548658371,0.014655135571956635,7.324669510126113e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,5,small_tee,15,3,contrast (repeated within episode; not independent samples),0.00251338256833454,0.004994013813601304,0.1928571428571428,0.6666666666666666,4,0.26666666666666666,11,0.36363636363636365,1e-06,0.6666666666666666,4,0.26666666666666666,8,0.5,0.0009187182256331047,0.0024835281384487946,0.0012211576104164124,3.114709009726842e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,6,small_tee,10,2,contrast (repeated within episode; not independent samples),0.0018053053529001773,0.0036609784154216607,0.006060606060606061,0.4,3,0.3,6,0.5,1e-06,0.6,2,0.2,4,0.5,0.0018890914157964288,0.0034490305464714766,0.00023678410798311234,2.870834432542324e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,7,small_tee,10,2,contrast (repeated within episode; not independent samples),0.0020798363257199526,0.004619202209302255,-0.24848484848484845,0.6,0,0.0,5,0.0,1e-06,0.7,0,0.0,3,0.0,0.0010159350698813797,0.001288591674529016,0.0,2.12209764868021e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,8,small_tee,5,1,contrast (repeated within episode; not independent samples),0.003036422003060579,0.0051660131466492515,0.0,0.2,4,0.8,4,1.0,1e-06,0.4,3,0.6,3,1.0,0.0035544873215258123,0.002090105786919594,0.003611017018556595,1.682192087173462e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,9,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0019026044756174088,0.003754039418562954,0.39999999999999997,0.8,1,0.2,4,0.25,1e-06,0.8,1,0.2,3,0.3333333333333333,0.0010387131944298745,0.002834671549499035,0.0003775469958782196,3.041885793209076e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,10,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0001460755243897438,0.00019657013339137647,0.8999999999999998,0.6,2,0.4,3,0.6666666666666666,1e-06,0.8,1,0.2,2,0.5,0.0017902985215187072,0.0019349142909049987,9.297393262386322e-06,1.0510161519050599e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,11,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0039413940161466595,0.008652909106214551,-0.39999999999999997,0.8,1,0.2,5,0.2,1e-06,0.8,1,0.2,4,0.25,0.0021388130262494087,0.0018209898844361305,0.008974690921604633,6.402544677257538e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,12,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0005558795295655727,0.001013177543046578,0.0,0.2,2,0.4,3,0.6666666666666666,1e-06,0.4,1,0.2,2,0.5,0.0017102620564401149,0.0012961540371179581,0.00032924581319093704,2.396106719970703e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,13,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0013189982622861863,0.002306845147295965,0.7,0.8,0,0.0,2,0.0,1e-06,0.8,0,0.0,1,0.0,0.0015480276197195053,0.0007967036217451096,0.0,3.5117007791996e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,14,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0022364554926753042,0.0035070486092295644,0.6,0.4,2,0.4,4,0.5,1e-06,0.6,2,0.4,3,0.6666666666666666,0.005061390623450279,0.004456625320017338,0.0005252659320831299,7.040053606033325e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,15,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0024239878170192243,0.0053144510218253605,-0.09999999999999999,0.8,0,0.0,4,0.0,1e-06,0.8,0,0.0,3,0.0,0.0013038546778261662,0.0011719811707735061,0.0,6.466954946517944e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,16,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0019040621817111969,0.004102081813534349,0.3,0.6,1,0.2,4,0.25,1e-06,0.6,1,0.2,3,0.3333333333333333,0.0019460247829556465,0.003843929059803486,1.64741650223732e-05,6.244834512472152e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,17,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0030122043564915655,0.00488338445548432,0.6,0.6,2,0.4,4,0.5,1e-06,0.6,2,0.4,3,0.6666666666666666,0.002777349203824997,0.001934155635535717,0.0002144947648048401,5.645155906677246e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,18,small_tee,5,1,contrast (repeated within episode; not independent samples),0.00799248656257987,0.017744589785116012,-0.39999999999999997,0.4,1,0.2,2,0.5,1e-06,0.4,1,0.2,1,1.0,0.0036371666006743907,0.004407656379044056,8.722767233848572e-06,0.00010657366365194321
ood,val_small_tee,OFFICIAL_ADAJEPA,19,small_tee,5,1,contrast (repeated within episode; not independent samples),0.0023095143027603627,0.004802538518793697,0.8999999999999998,0.8,1,0.2,4,0.25,1e-06,0.8,1,0.2,3,0.3333333333333333,0.0033059467561542986,0.0013252226635813713,2.6946887373924255e-05,2.357177436351776e-05
ood,val_small_tee,PREDICTOR_ONLY,0,small_tee,25,5,contrast (repeated within episode; not independent samples),0.01398849457502365,0.02649218448445808,0.540488565489527,0.72,4,0.16,21,0.19047619047619047,1e-06,0.72,4,0.16,16,0.25,0.06402325198054314,0.05685939848423004,0.012073136866092682,0.0
ood,val_small_tee,PREDICTOR_ONLY,1,small_tee,25,5,contrast (repeated within episode; not independent samples),0.06067252054810524,0.1733669252228264,0.14964416510706477,0.52,8,0.32,19,0.42105263157894735,1e-06,0.72,5,0.2,14,0.35714285714285715,0.03449658945202828,0.031372870951890945,0.011976450681686401,0.0
ood,val_small_tee,PREDICTOR_ONLY,2,small_tee,25,5,contrast (repeated within episode; not independent samples),0.026089945286512376,0.09433325287626268,0.19076923076923075,0.56,7,0.28,21,0.3333333333333333,1e-06,0.72,4,0.16,16,0.25,0.033654675111174585,0.021001478657126427,0.02445673570036888,0.0
ood,val_small_tee,PREDICTOR_ONLY,3,small_tee,25,5,contrast (repeated within episode; not independent samples),0.028784561529755594,0.07689536702601307,0.17384615384615384,0.52,10,0.4,19,0.5263157894736842,1e-06,0.6,8,0.32,14,0.5714285714285714,0.02374209575355053,0.025979062020778657,0.03514508903026581,0.0
ood,val_small_tee,PREDICTOR_ONLY,4,small_tee,25,5,contrast (repeated within episode; not independent samples),0.013975268192589284,0.037062593972213495,0.1576923076923077,0.4,10,0.4,16,0.625,1e-06,0.52,7,0.28,11,0.6363636363636364,0.014561756365001201,0.01843375913798809,0.004165936261415482,0.0
ood,val_small_tee,PREDICTOR_ONLY,5,small_tee,20,4,contrast (repeated within episode; not independent samples),0.0013685652054846286,0.0032383342085651554,0.09924812030075188,0.55,7,0.35,14,0.5,1e-06,0.65,5,0.25,9,0.5555555555555556,0.000765193160623312,0.0017715059919282794,0.0006318148225545883,0.0
